id,project_code,name,project_type,clients,initial_sample_size,sample,cpi,other_cost,operation_select,finance_select,upload_document,tentative_start_date,tentative_end_date,estimated_time,man_days,total_achievement,remaining_interview,status,remark,created_by,assigned_to,created_at,is_active
3474,001glg848,Aviation Repair and Maintenance survey (Jan Wave),CATI,GLG,40,70,56,,1,0,,14-02-25 5:30,21-02-25 5:30,"7 days, 0:00:00",8,59,11,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 9:12,1
3461,001glg837,Shoe Retailers - Saucony Wave 3,CATI,GLG,15,55,49,,1,0,,14-02-25 5:30,07-03-25 5:30,"21 days, 0:00:00",6.5,44,11,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:57,1
3460,001glg835,Shoe Retailers (Merrell) Wave 3,CATI,GLG,15,55,49,,1,0,,14-02-25 5:30,07-03-25 5:30,"21 days, 0:00:00",4.25,32,23,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:56,1
3459,063rep099,REP-012415239 - Utility Pole DMs (Repdata_Utility,CATI,Rep Data,40,70,48,,1,0,,14-02-25 5:30,12-03-25 5:30,"26 days, 0:00:00",12.5,56,14,CBR Raised,,Saransh Sharma,Jagdeep Yadav,18-02-25 8:55,1
3458,003pot256,BeFibre and Zzoomm customers in the UK - 2969a - U,CATI,potloc,30,55,24,,1,0,,14-02-25 5:30,24-02-25 5:30,"10 days, 0:00:00",6.5,54,1,Completed,,Saransh Sharma,Jagdeep Yadav,18-02-25 8:55,1
3457,001glg834,Digital Power Survey: GLG Feasibility Request - 60,CATI,GLG,50,50,49,,1,0,,14-02-25 5:30,14-03-25 5:30,"28 days, 0:00:00",6.75,46,4,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:54,1
3456,001glg833,Survey 3 - Automotive Refinish Coating-Coatings St,CATI,GLG,25,25,49,,1,0,,14-02-25 5:30,28-02-25 5:30,"14 days, 0:00:00",1,5,20,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:54,1
3455,001glg832,Coatings Study (Survey #) - February 2025 - SURVEY,CATI,GLG,25,25,49,,1,0,,14-02-25 5:30,28-02-25 5:30,"14 days, 0:00:00",0.75,4,21,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:53,1
3454,003pot255,3010a - Uni - Re: Potloc Finance Survey,CATI,potloc,25,27,38,,1,0,,14-02-25 5:30,24-02-25 5:30,"10 days, 0:00:00",4.5,27,0,Completed,,Saransh Sharma,Jagdeep Yadav,18-02-25 8:53,1
3453,001glg831,Background Check Survey,CATI,GLG,10,100,49,,1,0,,13-02-25 5:30,28-02-25 5:30,"15 days, 0:00:00",11.25,79,21,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:52,1
3452,035har050,2025_1003330_Member Health Plan W2,Online,Harmon,5,5,5,,1,0,,13-02-25 5:30,20-03-25 5:30,"35 days, 0:00:00",0.5,1,4,Completed,,Saransh Sharma,Pankaj Nandolia,18-02-25 8:52,1
3451,003pot254,3007a - UNI - Re: Potloc - B2B Survey,CATI,potloc,10,25,41,,1,0,,13-02-25 5:30,24-02-25 5:30,"11 days, 0:00:00",6.5,20,5,Completed,,Saransh Sharma,Jagdeep Yadav,18-02-25 8:51,1
3450,001glg830,HR in Mexico,CATI,GLG,10,60,50,,1,0,,13-02-25 5:30,14-03-25 5:30,"29 days, 0:00:00",7,47,13,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:50,1
3449,001glg829,HR in Mexico,CATI,GLG,35,35,49,,1,0,,13-02-25 5:30,21-02-25 5:30,"8 days, 0:00:00",,,,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:48,1
3448,035har049,Cookware,Online,Harmon,3,3,17,,1,0,,13-02-25 5:30,06-03-25 5:30,"21 days, 0:00:00",,,,Completed,,Saransh Sharma,Pankaj Nandolia,18-02-25 8:48,1
3447,003pot253,2865a - Uni - 0Re: Potloc - Ecommerce Leaders,CATI,potloc,10,200,47,,1,0,,13-02-25 5:30,13-03-25 5:30,"28 days, 0:00:00",6.5,36,164,Completed,,Saransh Sharma,Jagdeep Yadav,18-02-25 8:47,1
3446,001glg828,POS Terminal Users,CATI,GLG,35,35,49,,1,0,,13-02-25 5:30,07-03-25 5:30,"22 days, 0:00:00",4.25,26,9,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:47,1
3445,001glg823,Network Survey - Cocoa Market II,CATI,GLG,30,65,50,,1,0,,13-02-25 5:30,28-02-25 5:30,"15 days, 0:00:00",9.25,62,3,Completed,,Saransh Sharma,Navneet Tiwari,18-02-25 8:46,1
3444,074ath147,MSP Survey,CATI,Atheneum,60,60,44,,1,0,,14-02-25 5:30,10-03-25 5:30,"24 days, 0:00:00",7.5,28,32,CBR Raised,,oyewalerotimi oketunji,Jagdeep Yadav,17-02-25 22:52,1
3443,074ath146,Cancer patients in Singapore,CATI,Atheneum,90,90,58,,1,0,,13-02-25 5:30,16-04-25 5:30,"62 days, 0:00:00",2,11,79,On Hold,,oyewalerotimi oketunji,Shivani Hanjura,17-02-25 22:49,1
3442,074ath144,Accounting firms in the UK,CATI,Atheneum,550,550,54,,1,0,,12-02-25 5:30,10-03-25 5:30,"26 days, 0:00:00",3.5,4,546,Completed,,oyewalerotimi oketunji,Jagdeep Yadav,17-02-25 22:46,1
3441,074ath109,Employee Benefit Decision Makers Study,CATI,Atheneum,50,50,60,,1,0,,11-02-25 5:30,28-02-25 5:30,"17 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,17-02-25 22:35,0
3440,074ath102,Infectious Disease Specialists,CATI,Atheneum,50,50,82,,1,0,,11-02-25 5:30,20-02-25 5:30,"9 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,17-02-25 22:32,0
3439,074ath101,Vial Study,CATI,Atheneum,100,23,78,,1,0,,11-02-25 5:30,05-03-25 5:30,"22 days, 0:00:00",7,23,0,Completed,,oyewalerotimi oketunji,Shivani Hanjura,17-02-25 22:31,1
3438,006oxf075,IBM US Semi-Regular Pulse Wave 53 Women in Leaders,CATI,Oxford Economics,200,200,37,,1,0,,10-02-25 5:30,10-03-25 5:30,"28 days, 0:00:00",16,200,0,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,17-02-25 20:32,1
3437,006oxf074,IBV Microsoft GenAI Cyber Workforce Transformation,CATI,Oxford Economics,1000,1000,46,,1,0,,03-02-25 5:30,28-03-25 5:30,"53 days, 0:00:00",63,1000,0,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,17-02-25 20:30,1
3436,006oxf073,IBM Global Pulse Wave 10 AI and Supply Chain 2025,CATI,Oxford Economics,300,300,37,,1,0,,03-02-25 5:30,07-03-25 5:30,"32 days, 0:00:00",18,300,0,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,17-02-25 20:29,1
3435,119adi120,RFP Software,CATI,Adience,200,200,38,,1,0,,29-01-25 5:30,28-02-25 5:30,"30 days, 0:00:00",17.1,200,0,CBR Raised,,Christopher Schaedel,Reeti Sharma,13-02-25 19:06,1
3432,074ath145,HC‑CIO Pain Points Research-Unimrkt,CATI,Atheneum,36,36,70,,1,0,,21-01-25 5:30,30-01-25 5:30,"9 days, 0:00:00",10.5,36,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:40,1
3430,074ath143,Urgent Quant Request,CATI,Atheneum,40,60,80,,1,0,,10-02-25 5:30,11-02-25 5:30,"1 day, 0:00:00",11,60,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:37,1
3429,074ath142,Medicine Access Quant,CATI,Atheneum,42,42,75,,1,0,,21-02-25 5:30,26-02-25 5:30,"5 days, 0:00:00",11,42,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:36,1
3428,074ath141,Invitro Diagnostics Quant,CATI,Atheneum,112,112,88,,1,0,,07-01-25 5:30,27-01-25 5:30,"20 days, 0:00:00",22,112,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:13,1
3427,074ath140,Opthalmology Quant,CATI,Atheneum,25,32,80,,1,0,,18-12-24 5:30,13-01-25 5:30,"26 days, 0:00:00",11.5,32,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:12,1
3426,007qua084,Ambulatory[round2],CATI,Qualtrics,600,600,70,,1,0,,20-02-25 5:30,25-02-25 5:30,"5 days, 0:00:00",75,600,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 15:11,1
3425,074ath137,HAE Patients,CATI,Atheneum,49,49,58,,1,0,,10-12-25 5:30,17-12-25 5:30,"7 days, 0:00:00",7,49,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 15:09,1
3424,074ath139,HLKE Study Quant,CATI,Atheneum,60,60,80,,1,0,,09-12-24 5:30,20-12-24 5:30,"11 days, 0:00:00",11,60,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:31,1
3423,001glg827,Connectivity Product Pricing Survey,CATI,GLG,34,34,80,,1,0,,09-12-24 5:30,20-12-24 5:30,"11 days, 0:00:00",7,34,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:30,1
3422,074ath138,Neurology Space,CATI,Atheneum,46,46,82,,1,0,,06-12-24 5:30,20-12-24 5:30,"14 days, 0:00:00",10,46,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:29,1
3421,004rot038,Pulmonologists and Physicians COPD Survey,CATI,Roth MKM,100,100,72,,1,0,,03-12-24 5:30,20-12-24 5:30,"17 days, 0:00:00",20,100,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:28,1
3420,091m3 098,R75718,CATI,M3 Global Research,44,44,80,,1,0,,29-11-24 5:30,10-12-24 5:30,"11 days, 0:00:00",8,44,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:27,1
3419,001glg826,Mid Scale Mixer,CATI,GLG,104,104,72,,1,0,,25-11-24 5:30,13-12-24 5:30,"18 days, 0:00:00",21,104,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:24,1
3418,001glg825,Dengue Fever Prevention - 606459,CATI,GLG,64,64,70,,1,0,,08-10-24 5:30,25-10-24 5:30,"17 days, 0:00:00",13,64,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:22,1
3417,004rot037,QSG: Pulmonologists,CATI,Roth MKM,150,150,78,,1,0,,22-01-25 5:30,19-02-25 5:30,"28 days, 0:00:00",30,150,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:19,1
3416,001glg824,Imagers and Scanners in 2024 - 608240,CATI,GLG,140,132,75,,1,0,,14-02-25 5:30,19-02-25 5:30,"5 days, 0:00:00",25,132,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:10,1
3415,003pot252,Speech Language Pathologists Survey,CATI,potloc,4,4,72,,1,0,,17-01-25 5:30,08-02-25 5:30,"22 days, 0:00:00",1,4,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 12:07,1
3413,112pro126,Allergy Specialists Clinics Survey,CATI,proSapient,12,12,65,,1,0,,10-01-25 5:30,17-01-25 5:30,"7 days, 0:00:00",2,12,0,Completed,,Christopher Schaedel,Dipika Maheshwari,13-02-25 12:05,1
3411,074ath136,Fertility Specialists Survey,CATI,Atheneum,31,31,70,,1,0,,03-01-25 5:30,16-01-25 5:30,"13 days, 0:00:00",6,31,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:03,1
3410,074ath135,Pathologist Survey,CATI,Atheneum,160,160,78,,1,0,,19-12-24 5:30,27-01-25 5:30,"39 days, 0:00:00",32,160,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:02,1
3409,074ath134,Non-small cell lung cancer (NSCLC) research,CATI,Atheneum,49,49,82,,1,0,,12-12-24 5:30,07-01-25 5:30,"26 days, 0:00:00",10,49,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:01,1
3408,074ath133,Dermatologist study - Advanced orals,CATI,Atheneum,163,163,100,,1,0,,12-11-24 5:30,20-01-25 5:30,"69 days, 0:00:00",33,163,0,Completed,,Alexander parkman,Dipika Maheshwari,13-02-25 12:00,1
3407,007qua083,BipolarStudy,CATI,Qualtrics,1,1,62,,1,0,,24-10-24 5:30,10-01-25 5:30,"78 days, 0:00:00",1,1,0,Completed,,Saransh Sharma,Dipika Maheshwari,13-02-25 11:59,1
3406,003pot251,Rail Flagging Services Survey,CATI,potloc,20,50,34,,1,0,,12-02-25 5:30,24-02-25 5:30,"12 days, 0:00:00",4,45,5,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 8:34,1
3405,001glg822,Tecnoglass Contractors,CATI,GLG,20,40,49,,1,0,,12-02-25 5:30,28-02-25 5:30,"16 days, 0:00:00",5,34,6,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 8:33,1
3404,003pot250,BtoB in the oil and gas industry - 32711322132,CATI,potloc,2,2,41,,1,0,,12-02-25 5:30,24-02-25 5:30,"12 days, 0:00:00",1,2,0,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 8:32,1
3403,007qua082,qual5318-2207-Grundfos-Campaignevalutation-2024 |,Online,Qualtrics,30,30,23,,1,0,,12-02-25 5:30,12-03-25 5:30,"28 days, 0:00:00",1,16,14,Completed,,Saransh Sharma,Pankaj Nandolia,13-02-25 8:31,1
3402,001glg821,Energy Manufacturing Solutions,CATI,GLG,30,80,52,,1,0,,12-02-25 5:30,14-03-25 5:30,"30 days, 0:00:00",7.25,51,29,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 8:30,1
3401,001glg820,Residential Construction Survey,CATI,GLG,25,25,47,,1,0,,11-02-25 5:30,18-02-25 5:30,"7 days, 0:00:00",2,9,16,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 8:29,1
3400,003pot249,B2B Fire safety players in France,CATI,potloc,40,45,38,,1,0,,12-02-25 5:30,17-02-25 5:30,"5 days, 0:00:00",24.5,42,3,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 8:27,1
3399,003pot248,Cybersecurity solutions decision makers in Spain &,CATI,potloc,35,35,41,,1,0,,11-02-25 5:30,25-02-25 5:30,"14 days, 0:00:00",5.5,21,14,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 8:26,1
3398,001glg819,VOP Telecom Survey,CATI,GLG,20,30,49,,1,0,,11-02-25 5:30,21-02-25 5:30,"10 days, 0:00:00",127,20,10,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 8:26,1
3397,063rep098,REP-112423117 CHI_6487 : Old National Bank 25 ETM,CATI,Rep Data,60,128,48,,1,0,,11-02-25 5:30,05-03-25 5:30,"22 days, 0:00:00",25.5,117,11,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 4:09,1
3396,001glg818,Uni - Cloud services,CATI,GLG,5,10,51,,1,0,,11-02-25 5:30,28-02-25 5:30,"17 days, 0:00:00",1.75,7,3,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 4:08,1
3395,078emi083,eBC Quant Survey - IO:67186,CATI,EMI,30,62,65,,1,0,,11-02-25 5:30,08-04-25 5:30,"56 days, 0:00:00",14,62,0,Completed,,Saransh Sharma,Shivani Hanjura,13-02-25 4:06,1
3394,003pot247,K-12 Market in Phuket Project,CATI,potloc,25,60,27,,1,0,,11-02-25 5:30,18-03-25 5:30,"35 days, 0:00:00",6,56,4,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 4:01,1
3393,003pot246,Institutional Investors in Japan Survey,CATI,potloc,5,5,39,,1,0,,12-02-25 5:30,25-02-25 5:30,"13 days, 0:00:00",3,5,0,Completed,,Saransh Sharma,Jagdeep Yadav,13-02-25 4:01,1
3392,001glg817,Athletic Footwear Wholesalers,CATI,GLG,20,50,50,,1,0,,11-02-25 5:30,28-02-25 5:30,"17 days, 0:00:00",6.5,46,4,Completed,,Saransh Sharma,Navneet Tiwari,13-02-25 4:00,1
3391,038kan045,Nationwide Brand Health Tracker (Wave 2-2025),CATI,Kantar,19,73,55,,1,0,,11-02-25 5:30,19-02-25 5:30,"8 days, 0:00:00",8.5,72,1,Completed,,Saransh Sharma,Jagdeep Yadav,12-02-25 19:48,1
3390,001glg816,Fire and Life Safety survey request,CATI,GLG,20,20,49,,1,0,,11-02-25 5:30,28-02-25 5:30,"17 days, 0:00:00",2.5,17,3,Completed,,Saransh Sharma,Navneet Tiwari,12-02-25 19:47,1
3389,074ath132,Lab Directors Study,CATI,Atheneum,30,30,78,,1,0,,06-01-25 5:30,10-01-25 5:30,"4 days, 0:00:00",6,30,0,Completed,,Alexander parkman,Dipika Maheshwari,12-02-25 19:03,1
3388,074ath131,Hemophilia Study (PKU),CATI,Atheneum,34,34,88,,1,0,,02-01-25 5:30,31-01-25 5:30,"29 days, 0:00:00",15,34,0,Completed,,Alexander parkman,Dipika Maheshwari,12-02-25 18:52,1
3387,078emi082,IgAN (Berger's Disease)- Canada Wave,CATI,EMI,40,40,68,,1,0,,16-12-24 5:30,20-01-25 5:30,"35 days, 0:00:00",17,40,0,Completed,,Saransh Sharma,Dipika Maheshwari,12-02-25 18:49,1
3386,078emi081,IgAN (Berger's Disease)- Japan Wave,CATI,EMI,100,100,68,,1,0,,22-11-24 5:30,14-01-25 5:30,"53 days, 0:00:00",29,100,0,Completed,,Saransh Sharma,Dipika Maheshwari,12-02-25 18:31,1
3385,074ath130,Dermatologists study,CATI,Atheneum,137,137,88,,1,0,,21-11-24 5:30,19-12-25 5:30,"393 days, 0:00:00",22,137,0,Completed,,Alexander parkman,Dipika Maheshwari,12-02-25 18:29,1
3384,074ath129,Hearing Aid Product Capri II,CATI,Atheneum,200,237,60,,1,0,,06-02-25 5:30,28-02-25 5:30,"22 days, 0:00:00",42,237,0,Completed,,Alexander parkman,Shivani Hanjura,11-02-25 20:02,1
3383,074ath128,Ortho Study,CATI,Atheneum,120,66,110,0,1,0,,06-01-25 5:30,19-03-25 5:30,"72 days, 0:00:00",11,66,0,In Progress,,oyewalerotimi oketunji,Shivani Hanjura,11-02-25 20:00,1
3382,074ath127,National Provider Study,CATI,Atheneum,175,123,78,85,1,0,,30-01-25 5:30,10-03-25 5:30,"39 days, 0:00:00",24,123,0,Completed,,oyewalerotimi oketunji,Shivani Hanjura,11-02-25 19:55,1
3381,118nov119,GTM,IDI,NovusClient,22,29,748.9,,1,0,,10-02-25 5:30,18-03-25 5:30,"36 days, 0:00:00",178,29,0,Completed,,Novus User,Vishal Pathak,11-02-25 16:08,1
3380,001glg815,Blue Light Cystoscopy/Thulium Laser Survey (608759,CATI,GLG,50,45,95,,1,0,,10-02-25 5:30,08-04-25 5:30,"57 days, 0:00:00",13,45,0,Completed,,Saransh Sharma,Shivani Hanjura,11-02-25 2:57,1
3379,001glg814,Iron Mountain Users,CATI,GLG,35,35,50,,1,0,,10-02-25 5:30,19-02-25 5:30,"9 days, 0:00:00",3.25,24,11,Completed,,Saransh Sharma,Navneet Tiwari,11-02-25 2:56,1
3378,001glg813,Insurance solution provider space survey - Jan 202,CATI,GLG,10,30,50,,1,0,,10-02-25 5:30,28-02-25 5:30,"18 days, 0:00:00",3,18,12,Completed,,Saransh Sharma,Navneet Tiwari,11-02-25 2:55,1
3377,001glg812,Survey for Application Software Solutions,CATI,GLG,20,20,49,,1,0,,10-02-25 5:30,20-02-25 5:30,"10 days, 0:00:00",1.5,8,12,Completed,,Saransh Sharma,Navneet Tiwari,11-02-25 2:54,1
3376,117all118,Industry Media/Events,CATI,All Experts,50,50,48,,1,0,,07-02-25 5:30,28-02-25 5:30,"21 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Jagdeep Yadav,11-02-25 2:38,0
3375,007qua081,Qual37353-0905-CATI | Unimrkt,CATI,Qualtrics,200,250,44,,1,0,,07-02-25 5:30,07-03-25 5:30,"28 days, 0:00:00",20.5,141,109,CBR Raised,,Saransh Sharma,Ankit Narang,11-02-25 2:37,1
3374,001glg811,Generator Market Assessment (Jan Wave),CATI,GLG,20,25,49,,1,0,,07-02-25 5:30,21-02-25 5:30,"14 days, 0:00:00",4,25,0,Completed,,Saransh Sharma,Navneet Tiwari,10-02-25 23:26,1
3373,001glg810,ACHC: Referral Volume and Trends_W2,CATI,GLG,18,18,46,,1,0,,07-02-25 5:30,14-02-25 5:30,"7 days, 0:00:00",2.5,18,0,Completed,,Saransh Sharma,Navneet Tiwari,10-02-25 23:25,1
3372,004rot036,Digital Brand Managers at larger enterprises :: Wa,CATI,Roth MKM,100,100,45,,1,0,,07-02-25 5:30,28-02-25 5:30,"21 days, 0:00:00",11,100,0,CBR Raised,,Saransh Sharma,Reeti Sharma,10-02-25 23:20,1
3371,063rep097,[REP-012524389] Project Bard,CATI,Rep Data,40,200,47,,1,0,,07-02-25 5:30,24-02-25 5:30,"17 days, 0:00:00",14.5,65,135,Completed,,Saransh Sharma,Jagdeep Yadav,10-02-25 23:17,1
3370,003pot245,Niche B2B survey,CATI,potloc,25,25,42,,1,0,,07-02-25 5:30,24-02-25 5:30,"17 days, 0:00:00",6.5,20,5,Completed,,Saransh Sharma,Jagdeep Yadav,10-02-25 23:12,1
3369,004rot035,Redeploy for a prior B2B survey from early 2024: M,CATI,Roth MKM,100,100,46,,1,0,,07-02-25 5:30,14-03-25 5:30,"35 days, 0:00:00",12.2,100,0,CBR Raised,,Saransh Sharma,Reeti Sharma,10-02-25 23:11,1
3368,007qua080,QUAL11325-0805-VBX | Echo Project # 20230517 (Vizi,CATI,Qualtrics,100,126,92,,1,0,,07-02-25 5:30,06-03-25 5:30,"27 days, 0:00:00",31,125,1,Completed,,Saransh Sharma,Jagdeep Yadav,10-02-25 23:10,1
3367,063rep096,Rep Data | Private Markets Compliance DMs | REP-11,CATI,Rep Data,100,300,48,,1,0,,07-02-25 5:30,27-03-25 5:30,"48 days, 0:00:00",15,62,238,Completed,,Saransh Sharma,Jagdeep Yadav,10-02-25 23:09,1
3366,001glg809,Healthcare Equity Survey,CATI,GLG,100,127,60,,1,0,,10-02-25 5:30,24-02-25 5:30,"14 days, 0:00:00",18,127,0,Completed,,Saransh Sharma,Shivani Hanjura,10-02-25 23:08,1
3365,074ath126,Hospital Purchasers,CATI,Atheneum,50,53,44,,1,0,,07-02-25 5:30,28-02-25 5:30,"21 days, 0:00:00",8,53,0,Completed,,oyewalerotimi oketunji,Jagdeep Yadav,07-02-25 19:52,1
3364,074ath125,DMs legal software,CATI,Atheneum,400,400,44,,1,0,,07-02-25 5:30,28-03-25 5:30,"49 days, 0:00:00",14.5,79,321,Completed,,oyewalerotimi oketunji,Jagdeep Yadav,07-02-25 19:50,1
3363,074ath124,PBC ATU Quant,CATI,Atheneum,79,79,90,,1,0,,24-01-25 5:30,06-03-25 5:30,"41 days, 0:00:00",,,,On Hold,client has withdrawn,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 19:45,0
3362,074ath123,TAVI Study,CATI,Atheneum,120,120,110,,1,0,,06-02-25 5:30,06-03-25 5:30,"28 days, 0:00:00",14,68,52,In Progress,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 19:43,1
3361,074ath122,New survey (dental space),CATI,Atheneum,120,120,72,,1,0,,13-02-25 5:30,24-02-25 5:30,"11 days, 0:00:00",15,120,0,Completed,,oyewalerotimi oketunji,Pragya Vats,07-02-25 19:39,1
3359,074ath120,DLBCL Study Quant,CATI,Atheneum,130,88,82,,1,0,,30-01-25 5:30,20-02-25 5:30,"21 days, 0:00:00",17,88,0,Completed,,Alexander parkman,Shivani Hanjura,07-02-25 19:28,1
3358,074ath119,Conjoint radioaligned Study Quant,CATI,Atheneum,150,147,0,,1,0,,27-01-25 5:30,03-03-25 5:30,"35 days, 0:00:00",24,147,0,Completed,,Alexander parkman,Shivani Hanjura,07-02-25 19:17,1
3356,074ath118,Voraxaze Use Expansion Quant,CATI,Atheneum,40,19,85,90,1,0,,06-02-25 5:30,19-02-25 5:30,"13 days, 0:00:00",5.5,19,0,Completed,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 17:43,1
3355,091m3 097,Project Antigia - Pharma B2B survey,CATI,M3 Global Research,100,100,46,,1,0,,17-01-25 5:30,27-01-25 5:30,"10 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Bharat Sharma,07-02-25 17:38,1
3354,074ath117,Dentists in Germany,CATI,Atheneum,300,36,70,,1,0,,06-02-25 5:30,03-03-25 5:30,"25 days, 0:00:00",12,36,0,Completed,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 17:33,1
3353,074ath116,Heart Failure Study AP166097,CATI,Atheneum,100,50,80,,1,0,,17-01-25 5:30,30-01-25 5:30,"13 days, 0:00:00",10,50,0,Completed,,Alexander parkman,Shivani Hanjura,07-02-25 17:10,1
3352,074ath115,Quant ATU (APAC + Turkey),CATI,Atheneum,100,87,85,,1,0,,03-02-25 5:30,30-04-25 5:30,"86 days, 0:00:00",22,87,0,In Progress,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 17:07,1
3351,074ath114,Onc FRM Effectiveness Quant,CATI,Atheneum,70,70,80,,1,0,,10-01-25 5:30,24-01-25 5:30,"14 days, 0:00:00",14,70,0,Completed,,Alexander parkman,Shivani Hanjura,07-02-25 17:04,1
3349,074ath112,Ambulatory Surgery Centers Pharmacy/C-Suite level,CATI,Atheneum,30,30,78,,1,0,,29-01-25 5:30,07-02-25 5:30,"9 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:55,0
3348,074ath111,Fertility specialists,CATI,Atheneum,100,100,70,,1,0,,23-01-24 5:30,07-01-25 5:30,"350 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:51,0
3347,074ath110,Neurologists Quant,CATI,Atheneum,30,30,82,,1,0,,05-02-25 5:30,05-03-25 5:30,"28 days, 0:00:00",,,,To Be Started,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:44,0
3345,074ath108,Coagulation Testing Market,CATI,Atheneum,150,114,80,,1,0,,23-01-25 5:30,12-02-25 5:30,"20 days, 0:00:00",30,122,-8,In Progress,,Alexander parkman,Shivani Hanjura,07-02-25 16:35,1
3343,074ath106,Familial Chylomicronemia Syndrome (FCS),CATI,Atheneum,30,30,85,,1,0,,29-01-25 5:30,14-02-25 5:30,"16 days, 0:00:00",,,,To Be Started,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:18,1
3342,074ath105,Reproductive Health Quant,CATI,Atheneum,400,66,0,82,1,0,,16-01-25 5:30,13-02-25 5:30,"28 days, 0:00:00",19,66,0,Completed,,Alexander parkman,Shivani Hanjura,07-02-25 16:13,1
3341,074ath104,Haemato-Oncologists Study - CML DE,CATI,Atheneum,50,50,82,,1,0,,13-01-25 5:30,20-01-25 5:30,"7 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:07,0
3340,074ath103,Hearing Aid Manufacturer,CATI,Atheneum,255,255,60,,1,0,,20-01-25 5:30,07-02-25 5:30,"18 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Shivani Hanjura,07-02-25 16:01,0
3339,001glg808,New Consumer Study - Bid Request,CATI,GLG,10,10,51,,1,0,,06-02-25 5:30,13-02-25 5:30,"7 days, 0:00:00",0.25,1,9,Completed,,Saransh Sharma,Navneet Tiwari,07-02-25 8:42,1
3338,063rep095,REP-012524583 Auditor Study,CATI,Rep Data,50,100,44,,1,0,,06-02-25 5:30,19-02-25 5:30,"13 days, 0:00:00",9.5,58,42,Completed,,Saransh Sharma,Jagdeep Yadav,07-02-25 8:41,1
